"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.511462429E1,7.343142454E-1,4.071176523E-1,2.338804400E-1,8.715860566E-1
2.512455429E1,6.373500144E-1,4.136273575E-1,2.452591217E-1,7.984075830E-1
2.513448429E1,5.802884987E-1,4.571388280E-1,1.947350854E-1,7.639583780E-1
2.514441529E1,5.259260577E-1,4.749827760E-1,1.925575823E-1,7.343604552E-1
2.515434529E1,4.959992771E-1,4.741998339E-1,1.958413786E-1,7.136067621E-1
2.516427529E1,5.023515460E-1,5.080230528E-1,1.879125541E-1,7.387527502E-1
2.517420629E1,5.063011940E-1,5.246811855E-1,2.639187562E-1,7.754252739E-1
2.518413688E1,4.446530126E-1,5.256950927E-1,2.346078336E-1,7.274011738E-1
2.519406688E1,3.311982813E-1,5.238269073E-1,2.605566072E-1,6.722921061E-1
2.520399787E1,2.254978716E-1,4.358871228E-1,2.585252845E-1,5.546910822E-1
2.521392787E1,2.110403751E-1,4.084531564E-1,1.836668909E-1,4.950813546E-1
2.522385787E1,1.738652033E-1,3.522643375E-1,9.790636361E-2,4.048517364E-1
2.523378888E1,1.666158618E-1,2.612658745E-1,-4.527148247E-2,3.131616351E-1
2.524371888E1,1.249022274E-1,1.943403983E-1,-2.329589188E-1,3.280832435E-1
2.525364888E1,6.940630361E-2,1.237843859E-1,-3.743229586E-1,4.003217287E-1
2.526357987E1,1.306735754E-2,2.768890500E-2,-4.309292686E-1,4.320155852E-1
2.527350987E1,5.100847811E-2,-6.030701280E-2,-4.339323986E-1,4.410624980E-1
2.528343987E1,1.236515079E-1,-1.494174099E-1,-4.766913325E-1,5.146356811E-1
2.529337088E1,2.236962166E-1,-2.345517004E-1,-4.252831972E-1,5.347151534E-1
2.530330088E1,3.032368961E-1,-3.093522066E-1,-3.856998861E-1,5.800136248E-1
2.531323088E1,3.485400997E-1,-4.005874819E-1,-3.852362019E-1,6.560163588E-1
2.532316187E1,3.740615880E-1,-4.614248371E-1,-3.820909846E-1,7.062779003E-1
2.533309187E1,3.712845992E-1,-4.692887574E-1,-3.678869283E-1,7.024421567E-1
2.534302187E1,3.178068419E-1,-4.906767029E-1,-3.552879328E-1,6.841011114E-1
2.535295287E1,1.959163874E-1,-5.215330446E-1,-4.243037885E-1,7.002954037E-1
2.536288287E1,1.236520927E-1,-4.745524210E-1,-4.386803377E-1,6.579743756E-1
2.537281388E1,1.741740824E-1,-3.794492126E-1,-4.101564503E-1,5.852748325E-1
2.538274388E1,1.529517594E-1,-4.009681356E-1,-2.957685399E-1,5.211993051E-1
2.539267388E1,1.234413005E-1,-3.975393283E-1,-2.101097542E-1,4.662846567E-1
2.540260487E1,1.282322167E-1,-3.737019843E-1,-7.235169232E-2,4.016608543E-1
2.541253487E1,1.169510373E-1,-3.622607374E-1,9.997920156E-2,3.935812848E-1
2.542246487E1,1.492184584E-1,-3.445582920E-1,2.568196517E-1,4.549097696E-1
2.543239588E1,2.458643450E-1,-3.035225326E-1,3.285930544E-1,5.104396138E-1
2.544232588E1,2.992552711E-1,-2.808990705E-1,2.644274640E-1,4.882416296E-1
2.545225588E1,3.115368725E-1,-2.652992839E-1,6.412232101E-2,4.141866789E-1
2.546218687E1,2.824646990E-1,-2.827292490E-1,-1.146679920E-1,4.157774439E-1
2.547211687E1,2.561007366E-1,-2.107763368E-1,-2.515963340E-1,4.163111417E-1
2.548204687E1,1.555674017E-1,-1.910864228E-1,-1.663948005E-1,2.973255238E-1
2.549197788E1,5.661054924E-2,-1.921699119E-1,-2.759067178E-2,2.022258007E-1
2.550190788E1,2.277592823E-2,-2.061833489E-1,4.655260742E-2,2.125969462E-1
2.551183788E1,3.168533072E-2,-2.021318132E-1,1.866834694E-1,2.769692182E-1
2.552176887E1,9.271597300E-2,-2.231794506E-1,2.648999190E-1,3.585767504E-1
2.553169887E1,8.916612837E-2,-2.248991168E-1,3.129880053E-1,3.955903217E-1
2.554162887E1,1.114668242E-1,-1.772197509E-1,3.413762373E-1,4.004615192E-1
2.555155988E1,5.435864031E-2,-1.953063583E-1,3.459774113E-1,4.009985093E-1
2.556148988E1,-3.635546532E-2,-2.301867539E-1,3.491097647E-1,4.197443142E-1
2.557141988E1,-8.357410714E-2,-2.211416960E-1,3.339906192E-1,4.091919046E-1
2.558135087E1,-5.924921494E-2,-2.018885690E-1,2.979571527E-1,3.647573558E-1
2.559128087E1,3.468568325E-3,-2.135403156E-1,3.341350454E-1,3.965573426E-1
2.560121088E1,9.091440931E-2,-2.095893520E-1,2.655156308E-1,3.502737166E-1
2.561114187E1,1.500858928E-1,-2.375694484E-1,1.455629253E-1,3.164705093E-1
2.562107187E1,1.972074343E-1,-2.152447790E-1,4.729169548E-2,2.957322970E-1
2.563100187E1,1.575095178E-1,-1.688243186E-1,-4.911427259E-2,2.360574306E-1
2.564093288E1,3.910530120E-2,-1.089412290E-1,-1.255443978E-1,1.707595145E-1
2.565086288E1,-6.445078835E-2,2.846424580E-3,-1.978311861E-1,2.080845608E-1
2.566079387E1,-1.500724442E-1,3.457458615E-2,-2.792285210E-1,3.188819648E-1
2.567072387E1,-1.961164535E-1,6.283768773E-2,-3.618438309E-1,4.163426429E-1
2.568065387E1,-1.515593546E-1,7.052677631E-2,-3.860963273E-1,4.207310758E-1
2.569058488E1,-1.167696275E-1,9.663634837E-2,-2.978022015E-1,3.341554742E-1
2.570051488E1,-1.259561880E-1,1.329352784E-1,-9.463075340E-2,2.061352203E-1
2.571044488E1,-2.695181596E-1,1.438970536E-1,1.373247832E-1,3.349693963E-1
2.572037587E1,-3.302185438E-1,2.194723159E-1,3.681155545E-1,5.410373791E-1
2.573030587E1,-3.767166260E-1,2.428991854E-1,4.795120293E-1,6.563895313E-1
2.574023587E1,-3.816036192E-1,2.642994100E-1,5.885392123E-1,7.495691461E-1
2.575016688E1,-2.844841811E-1,3.257676798E-1,5.255804873E-1,6.806545960E-1
2.576009688E1,-2.718736008E-1,2.929004806E-1,3.920125401E-1,5.598033386E-1
2.577002688E1,-2.957182539E-1,2.519530141E-1,2.411222166E-1,4.572412168E-1
2.577995787E1,-3.471396550E-1,2.781456167E-1,8.512610435E-2,4.528988604E-1
2.578988787E1,-3.588238902E-1,3.051808029E-1,-3.219944715E-2,4.721511528E-1
2.579981787E1,-3.443352208E-1,2.988968003E-1,-6.779963493E-2,4.609802946E-1
2.580974888E1,-3.556576230E-1,3.303583288E-1,-3.598493457E-2,4.867482776E-1
2.581967888E1,-3.446978943E-1,3.715718436E-1,2.892032862E-3,5.068437996E-1
2.582960888E1,-3.830303398E-1,3.608661765E-1,7.490634084E-2,5.315520656E-1
2.583953987E1,-4.487518743E-1,3.853554851E-1,8.536116242E-2,5.976316780E-1
2.584946988E1,-4.298261548E-1,4.002296323E-1,6.844399810E-2,5.912857708E-1
2.585939988E1,-3.581273407E-1,3.801988256E-1,6.041109324E-2,5.257906801E-1
2.586933087E1,-2.760056819E-1,3.540407217E-1,-3.513007164E-2,4.502866764E-1
2.587926087E1,-2.564293501E-1,3.107572925E-1,-1.148872626E-1,4.189572646E-1
2.588919087E1,-2.484484854E-1,3.095475036E-1,-1.160719085E-1,4.135444291E-1
2.589912188E1,-2.614295965E-1,3.144217426E-1,-1.569410223E-1,4.379919527E-1
2.590905188E1,-3.148892274E-1,2.713774645E-1,-2.155909342E-1,4.682738565E-1
2.591898188E1,-3.270400339E-1,2.208557671E-1,-2.344148755E-1,4.590019472E-1
2.592891287E1,-3.189998931E-1,2.577084285E-1,-2.985904062E-1,5.072778298E-1
2.593884287E1,-3.204985345E-1,2.534072167E-1,-3.852022880E-1,5.615294567E-1
2.594877287E1,-3.339160672E-1,2.296657670E-1,-4.779736269E-1,6.266618645E-1
2.595870388E1,-3.170282120E-1,2.224491334E-1,-5.996693873E-1,7.138584441E-1
2.596863388E1,-3.651336206E-1,2.013886321E-1,-5.037569243E-1,6.539502892E-1
2.597856388E1,-3.456436814E-1,2.123229253E-1,-4.316695261E-1,5.923589781E-1
2.598849487E1,-2.945901067E-1,2.112815362E-1,-3.127073389E-1,4.787578702E-1
2.599842487E1,-1.894972958E-1,1.855537874E-1,-2.694122154E-1,3.780507570E-1
2.600835588E1,-1.516337970E-1,1.386146790E-1,-2.147407490E-1,2.971875282E-1
2.601828588E1,-1.167273083E-1,1.241615313E-1,-1.964114821E-1,2.600361910E-1
2.602821588E1,-1.228812835E-1,9.726960182E-2,-1.507546681E-1,2.174583988E-1
2.603814687E1,-1.368448730E-1,7.112260759E-2,-9.534002066E-2,1.813137174E-1
2.604807687E1,-1.541125779E-1,8.694049537E-2,-8.652358890E-2,1.969661591E-1
2.605800687E1,-1.830900630E-1,1.103597635E-1,-1.001043320E-1,2.360553449E-1
2.606793788E1,-1.667165436E-1,1.134535253E-1,-1.697154343E-1,2.635705540E-1
2.607786788E1,-1.418098900E-1,8.448057175E-2,-2.303779578E-1,2.834096247E-1
2.608779788E1,-1.413550497E-1,8.105293393E-2,-2.862954658E-1,3.294175495E-1
2.609772888E1,-1.818984005E-1,2.612009704E-2,-2.874988228E-1,3.412108742E-1
2.610765888E1,-1.535339959E-1,1.628332615E-2,-1.497390068E-1,2.150804611E-1
2.611758888E1,-1.352899522E-1,1.546354651E-2,-9.574113965E-2,1.664597797E-1
2.612751987E1,-1.791839037E-1,-1.021567047E-2,1.665579379E-2,1.802460727E-1
2.613744987E1,-1.983787778E-1,3.459972918E-2,1.039424443E-1,2.266171054E-1
2.614737987E1,-2.571826176E-1,2.041847706E-2,1.440496659E-1,2.954828578E-1
2.615731088E1,-2.674406073E-1,-3.922312260E-3,1.271459502E-1,2.961519131E-1
2.616724088E1,-2.493442058E-1,-3.650299788E-2,5.915920436E-2,2.588528796E-1
2.617717088E1,-1.922224637E-1,-5.127540350E-2,-3.405944645E-2,2.018382730E-1
2.618710225E1,-1.635792200E-1,-6.422347784E-2,-1.751486671E-1,2.481126194E-1
2.619703225E1,-1.842084161E-1,-1.011492294E-1,-2.811978632E-1,3.510500612E-1
2.620696225E1,-2.361175847E-1,-1.042926925E-1,-3.465738273E-1,4.321364336E-1
2.621689325E1,-3.214206404E-1,-1.166852814E-1,-3.712601870E-1,5.047383574E-1
2.622682325E1,-4.226133585E-1,-1.360892665E-1,-3.977568448E-1,5.960980178E-1
2.623675325E1,-4.855848013E-1,-1.629174614E-1,-4.245558035E-1,6.652686140E-1
2.624668425E1,-4.855770537E-1,-1.638904381E-1,-4.227876055E-1,6.643752781E-1
2.625661425E1,-4.526336215E-1,-1.852216655E-1,-4.385686558E-1,6.569069390E-1
2.626654425E1,-4.091635931E-1,-2.105167204E-1,-4.328763914E-1,6.317547829E-1
2.627647525E1,-3.756982237E-1,-2.238670832E-1,-3.867453682E-1,5.838129890E-1
2.628640525E1,-4.354142292E-1,-2.549801177E-1,-3.762683272E-1,6.294269342E-1
2.629633525E1,-5.130366017E-1,-2.575300884E-1,-3.258384311E-1,6.600749839E-1
2.630626625E1,-5.528109705E-1,-2.489557314E-1,-2.951434726E-1,6.743060097E-1
2.631619625E1,-5.192138927E-1,-2.414981925E-1,-2.437335831E-1,6.223427535E-1
2.632612725E1,-4.818903843E-1,-2.604227060E-1,-1.976066530E-1,5.823115296E-1
2.633605725E1,-4.702763522E-1,-3.128810012E-1,-1.431603044E-1,5.827085387E-1
2.634598725E1,-4.041506289E-1,-3.336438793E-1,-6.279617250E-2,5.278250925E-1
2.635591825E1,-3.527709988E-1,-3.524719137E-1,-3.481549144E-2,4.998959351E-1
2.636584825E1,-3.198014733E-1,-3.802713311E-1,-3.010906756E-2,4.977808991E-1
2.637577825E1,-2.544933370E-1,-3.890678823E-1,7.210727870E-2,4.704679960E-1
2.638570925E1,-2.184489070E-1,-4.236108935E-1,1.225009221E-1,4.921103433E-1
2.639563925E1,-1.644108403E-1,-4.410928988E-1,1.762684089E-1,5.026573602E-1
2.640556925E1,-1.436206265E-1,-3.711841732E-1,1.784377259E-1,4.361703759E-1
2.641550025E1,-1.209973837E-1,-3.788270688E-1,2.362982637E-1,4.625874883E-1
2.642543025E1,-8.275959000E-2,-3.421387142E-1,2.322069669E-1,4.216967215E-1
2.643536025E1,-1.183620436E-1,-3.515655953E-1,2.163364542E-1,4.294291589E-1
2.644529125E1,-1.652868994E-1,-3.176295251E-1,2.175251931E-1,4.189576159E-1
2.645522125E1,-2.594894904E-1,-3.083727980E-1,2.048934531E-1,4.521171367E-1
2.646515125E1,-3.214726076E-1,-2.876876879E-1,1.626859117E-1,4.610591600E-1
2.647508225E1,-3.453549752E-1,-2.494854891E-1,1.365886188E-1,4.474030833E-1
2.648501225E1,-3.378133826E-1,-2.059529686E-1,8.984246850E-2,4.057168666E-1
2.649494225E1,-3.539217308E-1,-1.892503971E-1,6.421996951E-2,4.064486546E-1
2.650487325E1,-3.774112386E-1,-1.630145252E-1,1.046294922E-1,4.242172899E-1
2.651480325E1,-3.763617365E-1,-1.243954200E-1,4.459028184E-2,3.988867890E-1
2.652473325E1,-3.796336191E-1,-1.013187987E-1,8.241475046E-2,4.014715118E-1
2.653466425E1,-3.535485323E-1,-1.067251343E-1,6.472692311E-2,3.749351858E-1
2.654459425E1,-3.240433359E-1,-8.976294637E-2,6.749207139E-2,3.429528390E-1
2.655452425E1,-2.488270926E-1,-9.237255871E-2,9.345487833E-2,2.813919436E-1
2.656445525E1,-1.705245428E-1,-1.164607483E-1,9.689128697E-2,2.281000813E-1
2.657438525E1,-8.620235749E-2,-1.644225347E-1,1.155006355E-1,2.186458624E-1
2.658431525E1,-2.207426235E-2,-1.858350384E-1,7.027066827E-2,1.998997283E-1
2.659424625E1,5.562865555E-2,-2.086760169E-1,1.585051525E-1,2.678882430E-1
2.660417625E1,6.928862840E-2,-2.204710203E-1,1.839019489E-1,2.953443950E-1
2.661410625E1,2.566847272E-2,-2.472857666E-1,1.000324112E-1,2.679843356E-1
2.662403725E1,6.444216371E-3,-2.195208478E-1,6.701084554E-2,2.296113759E-1
2.663396725E1,-5.355318636E-3,-2.128930289E-1,3.838697076E-3,2.129949689E-1
2.664389725E1,4.004743382E-2,-1.986702615E-1,-6.012633383E-2,2.113973647E-1
2.665382825E1,1.192434382E-1,-1.922201979E-1,-5.731791615E-2,2.333515493E-1
2.666375825E1,2.549798984E-1,-1.911577588E-1,-8.272640705E-2,3.292410907E-1
2.667368825E1,4.287666759E-1,-1.874149561E-1,-5.792076409E-2,4.715082640E-1
2.668361925E1,5.619539693E-1,-1.714655060E-1,7.425379157E-2,5.922046174E-1
2.669354925E1,5.423049858E-1,-1.637968826E-1,1.132675838E-1,5.777141698E-1
2.670348025E1,4.542052799E-1,-1.076472402E-1,2.075837570E-1,5.108633681E-1
2.671341025E1,3.206803098E-1,-3.024062991E-2,2.286904514E-1,3.950312385E-1
2.672334025E1,2.004679880E-1,3.077389598E-2,1.857917690E-1,2.750509558E-1
2.673327125E1,1.149493892E-1,1.109427309E-1,8.143300295E-2,1.793125361E-1
2.674320125E1,7.639372632E-2,1.480462378E-1,-4.168129206E-2,1.717294968E-1
2.675313125E1,1.403659201E-1,2.098039448E-1,-1.455237490E-1,2.913716670E-1
2.676306225E1,1.712209462E-1,2.324572277E-1,-2.134888601E-1,3.590688910E-1
2.677299225E1,1.850256376E-1,1.932048690E-1,-1.515744478E-1,3.074693825E-1
2.678292225E1,2.792728136E-1,2.581943321E-1,2.222994447E-2,3.809879106E-1
2.679285325E1,2.950671664E-1,2.052629972E-1,1.480292809E-1,3.887289527E-1
2.680278325E1,3.212561144E-1,1.598763245E-1,2.445317280E-1,4.342369125E-1
2.681271325E1,4.094213091E-1,2.034760880E-1,2.111125517E-1,5.035839912E-1
2.682264425E1,4.096926930E-1,1.902631348E-1,1.393800795E-1,4.727313928E-1
2.683257425E1,3.512295265E-1,1.834294939E-1,1.016538441E-2,3.963734282E-1
2.684250425E1,2.988046335E-1,2.126626486E-1,-5.549592376E-2,3.709304634E-1
2.685243525E1,3.110908762E-1,2.339079219E-1,-8.376604199E-2,3.981296258E-1
2.686236525E1,3.085856366E-1,1.360483360E-1,-1.691248655E-2,3.376688867E-1
2.687229525E1,3.969376498E-1,8.444958150E-2,-1.106877923E-3,4.058231818E-1
2.688222625E1,4.945791346E-1,3.852964282E-2,4.809919596E-2,4.984040393E-1
2.689215625E1,5.378492613E-1,-3.276838124E-2,5.008257151E-2,5.411689742E-1
2.690208625E1,5.636844893E-1,-1.021742463E-2,-2.328536689E-2,5.642577492E-1
2.691201725E1,4.943199567E-1,-3.401442289E-2,-1.512861800E-1,5.180701776E-1
2.692194725E1,4.026495025E-1,-7.350476325E-2,-3.019613260E-1,5.086356402E-1
2.693187725E1,3.932913262E-1,-7.368310332E-2,-4.213655627E-1,5.810819257E-1
2.694180825E1,3.919122604E-1,-1.045704353E-1,-4.373179364E-1,5.964705972E-1
2.695173825E1,3.338442926E-1,-1.121753240E-1,-4.095214427E-1,5.401325087E-1
2.696166825E1,3.249160694E-1,-8.152363479E-2,-3.255022162E-1,4.670848402E-1
2.697159925E1,2.356483822E-1,-1.063240153E-1,-2.349335235E-1,3.493260894E-1
2.698152925E1,1.889460495E-1,-1.404653227E-1,-2.543801934E-1,3.466127512E-1
2.699145925E1,2.801076864E-1,-2.242231786E-2,-1.927949792E-1,3.407828933E-1
2.700139025E1,3.685397699E-1,7.558461785E-2,-3.092709303E-2,3.774799088E-1
2.701132025E1,3.375036263E-1,8.333685637E-2,1.067450148E-1,3.636594940E-1
2.702125025E1,2.976539746E-1,1.099615681E-1,1.575134647E-1,3.542596881E-1
2.703118125E1,2.819085923E-1,7.975134373E-2,2.638684702E-1,3.942832748E-1
2.704111125E1,3.246912074E-1,4.577726662E-2,3.151672626E-1,4.548080273E-1
2.705104125E1,3.582839364E-1,1.867249846E-2,3.075828391E-1,4.725708880E-1
2.706097225E1,3.823871461E-1,-1.240194440E-2,3.700328565E-1,5.322575059E-1
2.707090225E1,3.946958274E-1,-4.456104577E-2,3.740791297E-1,5.456241181E-1
2.708083225E1,4.323678298E-1,6.219683290E-3,3.352085942E-1,5.471246900E-1
2.709076325E1,3.845320509E-1,2.283103824E-2,1.935580409E-1,4.311042446E-1
2.710069325E1,2.188722089E-1,-1.460920984E-1,2.534066319E-1,3.653256987E-1
2.711062325E1,1.719068246E-1,-1.318979824E-1,2.176719582E-1,3.071320815E-1
2.712055425E1,3.822627465E-1,2.789402533E-1,3.057392120E-2,4.742016838E-1
2.713048425E1,2.935445514E-1,1.902362376E-1,1.923733950E-3,3.498027023E-1
2.714041425E1,2.075723550E-1,3.798351288E-3,2.061845183E-2,2.086284510E-1
2.715034525E1,2.335883716E-1,1.184879780E-2,9.317245781E-2,2.517638343E-1
2.716027525E1,2.871994454E-1,-2.099150419E-4,2.441621840E-2,2.882355238E-1
2.717020625E1,3.634281340E-1,-6.943802476E-2,3.230879009E-2,3.714101584E-1
2.718013625E1,4.062893942E-1,-1.093201286E-1,9.814025223E-2,4.320341091E-1
2.719006612E1,4.069337574E-1,-1.061626321E-1,9.159487903E-2,4.304128358E-1
2.719999713E1,3.418345128E-1,-9.164808869E-2,5.870136738E-2,3.587423265E-1
2.720992713E1,1.991427165E-1,-1.069081521E-1,5.502463818E-2,2.326260633E-1
2.721985713E1,1.045084548E-1,-1.044160688E-1,7.307148457E-2,1.648155769E-1
2.722978812E1,9.408931950E-2,-8.767724454E-2,8.468580902E-2,1.539863160E-1
2.723971812E1,1.145909549E-1,-3.005761206E-2,1.291287410E-1,1.752392044E-1
2.724964812E1,1.345378540E-1,3.483771086E-3,1.274330485E-1,1.853422582E-1
2.725957913E1,2.057670454E-1,-2.184519768E-2,1.063994443E-1,2.326760224E-1
2.726950913E1,2.998430442E-1,-2.085818768E-2,1.554412115E-1,3.383827498E-1
2.727943913E1,2.760600793E-1,-3.185972393E-2,1.131488854E-1,3.000447961E-1
2.728937012E1,1.653848768E-1,-1.114461762E-1,7.058583319E-2,2.115532261E-1
2.729930012E1,1.275669497E-1,-9.270818889E-2,1.425486857E-1,2.125753107E-1
2.730923012E1,9.837618738E-2,-6.381885052E-2,1.564481020E-1,1.955165685E-1
2.731916112E1,1.376329315E-1,-6.517774343E-2,1.793785429E-1,2.353032590E-1
2.732909112E1,1.628942187E-1,-5.002351463E-2,1.579175073E-1,2.323248106E-1
2.733902112E1,1.572817688E-1,-1.015357304E-1,8.124472260E-2,2.040778388E-1
2.734895213E1,1.933188897E-1,-1.283557391E-1,6.395099759E-2,2.407013066E-1
2.735888213E1,2.734012224E-1,-1.286311430E-1,7.119043529E-2,3.104227399E-1
2.736881213E1,3.313579103E-1,-1.815940529E-1,6.039939880E-2,3.826519988E-1
2.737874312E1,3.277608860E-1,-1.985147256E-1,-1.759836495E-2,3.835948346E-1
2.738867312E1,2.974170162E-1,-1.969143426E-1,-1.022730643E-1,3.710686183E-1
2.739860312E1,2.545211112E-1,-1.817092431E-1,-1.671110845E-1,3.545777202E-1
2.740853413E1,2.252688070E-1,-2.097127283E-1,-2.353363967E-1,3.874386189E-1
2.741846413E1,1.885503392E-1,-2.489697647E-1,-3.029079902E-1,4.350751943E-1
2.742839413E1,1.290250991E-1,-2.677580380E-1,-3.452336454E-1,4.555525360E-1
2.743832512E1,1.029602583E-1,-2.895938802E-1,-3.464282316E-1,4.631176415E-1
2.744825512E1,1.042125857E-1,-3.443349284E-1,-2.933056927E-1,4.641713426E-1
2.745818512E1,1.067555398E-1,-4.126894641E-1,-2.140782595E-1,4.770103146E-1
2.746811613E1,1.275365442E-1,-5.192292416E-1,-1.629420197E-1,5.589406742E-1
2.747804613E1,1.522557946E-1,-6.387188476E-1,-1.469592404E-1,6.728600238E-1
2.748797613E1,2.824870281E-1,-7.000959009E-1,-1.237960804E-1,7.650220003E-1
2.749790712E1,4.088268300E-1,-7.402183253E-1,-3.250525653E-2,8.462382275E-1
2.750783712E1,5.105274518E-1,-6.893826324E-1,1.226161122E-3,8.578392602E-1
2.751776712E1,4.638410893E-1,-6.800317651E-1,5.863237023E-2,8.252451227E-1
2.752769813E1,4.343680161E-1,-6.336686075E-1,1.348408860E-1,7.799958603E-1
2.753762813E1,3.282059687E-1,-5.985291803E-1,6.066135406E-2,6.853000346E-1
2.754755813E1,2.148400055E-1,-5.952067924E-1,2.670364916E-2,6.333564861E-1
2.755748912E1,1.399972531E-1,-5.149672061E-1,5.268399775E-2,5.362518605E-1
2.756741913E1,4.891459018E-2,-5.734633362E-1,-8.182008862E-2,5.813324024E-1
2.757734913E1,3.560852006E-2,-6.437971544E-1,-1.549786967E-1,6.631448855E-1
2.758728012E1,1.304706770E-1,-6.593449008E-1,-1.591097546E-1,6.907055884E-1
2.759721012E1,1.744367686E-1,-6.059060276E-1,-1.157655144E-1,6.410553446E-1
2.760714012E1,1.223547417E-1,-5.639849997E-1,-8.697207034E-2,5.836213701E-1
2.761707113E1,4.956059787E-2,-4.949615425E-1,-7.214879394E-3,4.974889304E-1
2.762700113E1,-4.527542934E-2,-3.853461295E-1,2.645280361E-2,3.888974863E-1
2.763693113E1,-1.349753720E-1,-2.986594033E-1,1.580332822E-1,3.638547904E-1
2.764686212E1,-2.264655858E-1,-2.426372302E-1,1.566550934E-1,3.670154020E-1
2.765679212E1,-3.186239903E-1,-1.981200385E-1,1.589974880E-1,4.074960098E-1
2.766672313E1,-3.115989992E-1,-1.604183614E-1,2.295423907E-1,4.189483215E-1
2.767665313E1,-3.040275493E-1,-1.206070089E-1,2.731018084E-1,4.261025688E-1
2.768658313E1,-2.390182422E-1,-1.286621332E-2,2.408988529E-1,3.395990532E-1
2.769651313E1,-1.803390943E-1,8.863560319E-2,1.919535649E-1,2.778931992E-1
2.770644412E1,-2.154100725E-1,1.703633058E-1,1.187458402E-1,2.992085056E-1
2.771637412E1,-3.059391868E-1,1.986375171E-1,5.015039921E-2,3.681992827E-1
2.772630513E1,-4.078232650E-1,1.709866190E-1,2.156219244E-2,4.427427781E-1
2.773623513E1,-4.624828542E-1,1.565182686E-1,-3.111128032E-2,4.892405039E-1
2.774616513E1,-4.486219199E-1,1.716824377E-1,-3.674858093E-2,4.817540292E-1
2.775609612E1,-4.088330792E-1,1.483760208E-1,-4.457858741E-2,4.372038205E-1
2.776602612E1,-4.739198619E-1,8.915366650E-2,-1.173752528E-1,4.963117586E-1
2.777595612E1,-5.367673802E-1,2.936237812E-2,-2.937325394E-1,6.125848304E-1
2.778588713E1,-5.925199968E-1,-2.465420008E-2,-4.554881591E-1,7.477681721E-1
2.779581713E1,-8.863821982E-1,-7.765979469E-2,-5.203717875E-1,1.030772158E0
2.780574713E1,-9.641348174E-1,-1.113321555E-1,-6.281318790E-1,1.156071128E0
2.781567812E1,-9.970426548E-1,-2.885951757E-2,-7.884414822E-1,1.271442841E0
2.782560813E1,-1.014906629E0,-4.163802266E-3,-6.491742539E-1,1.204773844E0
2.783553813E1,-9.553188242E-1,-4.144155622E-2,-4.111732811E-1,1.040872195E0
2.784546912E1,-8.471368562E-1,-4.113048434E-2,-2.735345024E-1,8.911530137E-1
2.785539912E1,-6.468768829E-1,-6.608172297E-2,4.870438278E-2,6.520648838E-1
2.786532912E1,-4.632694509E-1,-8.370406151E-2,3.264857179E-1,5.729030268E-1
2.787526013E1,-3.504666111E-1,-2.366835952E-2,2.822766745E-1,4.506297346E-1
2.788519013E1,-2.174684751E-1,5.118827999E-2,3.006527191E-1,3.745728703E-1
2.789512013E1,-1.608693279E-1,7.760483086E-2,3.350682610E-1,3.797001317E-1
2.790505112E1,-1.879170492E-1,1.427334577E-1,2.258668309E-1,3.266519289E-1
2.791498112E1,-2.903358918E-1,2.248038071E-1,7.999517262E-2,3.758070109E-1
2.792491112E1,-4.018576433E-1,2.707845569E-1,-1.025788736E-1,4.953143113E-1
2.793484213E1,-4.762807117E-1,3.616245604E-1,-1.363266635E-1,6.133519367E-1
2.794477213E1,-5.613746564E-1,4.148570269E-1,-5.873528123E-2,7.004981734E-1
2.795470213E1,-6.580938891E-1,4.467915952E-1,6.774525583E-2,7.983105386E-1
2.796463312E1,-6.252369225E-1,4.584778404E-1,2.751442409E-1,8.226952611E-1
2.797456312E1,-5.246921490E-1,5.583260643E-1,4.021679842E-1,8.653143550E-1
